count,noun_word,noun_pos,adj1_word,adj2_word,adj1_pos,adj2_pos
8,институт,NN,калифорнийский,технологический,JJ,JJ
1,институт,NN,калужский,педагогический,JJ,JJ
1,институт,NN,каунасский,медицинский,JJ,JJ
1,институт,NN,каунасский,политехнический,JJ,JJ
1,институт,NN,кейсовский,технологический,JJ,JJ
1,институт,NN,кемеровский,государственный,JJ,JJ
1,институт,NN,киевский,гидромелиоративный,JJ,JJ
2,институт,NN,киевский,коммерческий,JJ,JJ
1,институт,NN,киевский,медицинский,JJ,JJ
1,институт,NN,киевский,педагогический,JJ,JJ
5,институт,NN,киевский,политехнический,JJ,JJ
2,институт,NN,киевский,художественный,JJ,JJ
1,институт,NN,кингстонский,технический,JJ,JJ
1,институт,NN,кипрский,международный,JJ,JJ
1,институт,NN,клинический,туберкулёзный,JJ,JJ
1,институт,NN,ковровский,технологический,JJ,JJ
1,институт,NN,константиновский,межевой,JJ,JJ
1,институт,NN,корейский,педагогический,JJ,JJ
1,институт,NN,королевский,австралийский,JJ,JJ
1,институт,NN,королевский,академический,JJ,JJ
1,институт,NN,королевский,объединенный,JJ,JJ
2,институт,NN,королевский,тайский,JJ,JJ
1,институт,NN,королевский,технологический,JJ,JJ
1,институт,NN,королевский,учительский,JJ,JJ
2,институт,NN,краснодарский,авиационный,JJ,JJ
1,институт,NN,краснодарский,педагогический,JJ,JJ
1,институт,NN,красноярский,лесотехнический,JJ,JJ
1,институт,NN,крупный,научный,JJ,JJ
1,институт,NN,крупный,политехнический,JJ,JJ
1,институт,NN,крупный,финансовый,JJ,JJ
1,институт,NN,крымский,медицинский,JJ,JJ
1,институт,NN,куйбышевский,политехнический,JJ,JJ
1,институт,NN,курганский,машиностроительный,JJ,JJ
1,институт,NN,кызылский,педагогический,JJ,JJ
1,институт,NN,кызылский,учительский,JJ,JJ
1,институт,NN,ленинградский,библиотечный,JJ,JJ
1,институт,NN,ленинградский,богословский,JJ,JJ
1,институт,NN,ленинградский,военный,JJ,JJ
2,институт,NN,ленинградский,горный,JJ,JJ
7,институт,NN,ленинградский,государственный,JJ,JJ
1,институт,NN,ленинградский,кораблестроительный,JJ,JJ
1,институт,NN,ленинградский,педагогический,JJ,JJ
5,институт,NN,ленинградский,политехнический,JJ,JJ
4,институт,NN,ленинградский,театральный,JJ,JJ
2,институт,NN,ленинградский,технологический,JJ,JJ
1,институт,NN,ленинградский,финансовый,JJ,JJ
4,институт,NN,ленинградский,электротехнический,JJ,JJ
1,институт,NN,лондонский,исследовательский,JJ,JJ
1,институт,NN,лондонский,королевский,JJ,JJ
1,институт,NN,львовский,педагогический,JJ,JJ
1,институт,NN,львовский,сельскохозяйственный,JJ,JJ
1,институт,NN,люксембургский,монетный,JJ,JJ
2,институт,NN,мариупольский,гуманитарный,JJ,JJ
22,институт,NN,массачусетский,технологический,JJ,JJ
1,институт,NN,международный,буддийский,JJ,JJ
1,институт,NN,международный,научный,JJ,JJ
1,институт,NN,международный,республиканский,JJ,JJ
2,институт,NN,международный,статистический,JJ,JJ
1,институт,NN,международный,финансовый,JJ,JJ
1,институт,NN,международный,экономический,JJ,JJ
2,институт,NN,минский,педагогический,JJ,JJ
1,институт,NN,молодой,правовой,JJ,JJ
1,институт,NN,монреальский,неврологический,JJ,JJ
1,институт,NN,морской,гидрофизический,JJ,JJ
2,институт,NN,морской,технологический,JJ,JJ
17,институт,NN,московский,авиационный,JJ,JJ
2,институт,NN,московский,археологический,JJ,JJ
1,институт,NN,московский,архитектурный,JJ,JJ
2,институт,NN,московский,геологоразведочный,JJ,JJ
1,институт,NN,московский,горный,JJ,JJ
15,институт,NN,московский,государственный,JJ,JJ
1,институт,NN,московский,гуманитарный,JJ,JJ
1,институт,NN,московский,дворянский,JJ,JJ
2,институт,NN,московский,зоотехнический,JJ,JJ
1,институт,NN,московский,коммерческий,JJ,JJ
2,институт,NN,московский,литературный,JJ,JJ
1,институт,NN,московский,машиностроительный,JJ,JJ
1,институт,NN,московский,медицинский,JJ,JJ
2,институт,NN,московский,межевой,JJ,JJ
2,институт,NN,московский,механический,JJ,JJ
4,институт,NN,московский,педагогический,JJ,JJ
1,институт,NN,московский,пограничный,JJ,JJ
2,институт,NN,московский,полиграфический,JJ,JJ
3,институт,NN,московский,сельскохозяйственный,JJ,JJ
1,институт,NN,московский,станкостроительный,JJ,JJ
1,институт,NN,московский,театральный,JJ,JJ
1,институт,NN,московский,технологический,JJ,JJ
1,институт,NN,московский,торфяной,JJ,JJ
3,институт,NN,московский,финансовый,JJ,JJ
1,институт,NN,московский,художественный,JJ,JJ
1,институт,NN,московский,экономический,JJ,JJ
8,институт,NN,московский,энергетический,JJ,JJ
2,институт,NN,московский,юридический,JJ,JJ
1,институт,NN,научно-исследовательский,геологоразведочный,JJ,JJ
1,институт,NN,национальный,статистический,JJ,JJ
2,институт,NN,небольшой,демидовский,JJ,JJ
1,институт,NN,немецкий,педагогический,JJ,JJ
1,институт,NN,немецкий,сельскохозяйственный,JJ,JJ
1,институт,NN,нижегородский,дворянский,JJ,JJ
1,институт,NN,нижегородский,коммерческий,JJ,JJ
1,институт,NN,новгородский,областной,JJ,JJ
1,институт,NN,новгородский,политехнический,JJ,JJ
1,институт,NN,новгородский,учительский,JJ,JJ
1,институт,NN,новосибирский,педагогический,JJ,JJ
1,институт,NN,новосибирский,сельскохозяйственный,JJ,JJ
1,институт,NN,новосибирский,театральный,JJ,JJ
1,институт,NN,новосибирский,электротехнический,JJ,JJ
1,институт,NN,новоуральский,технологический,JJ,JJ
1,институт,NN,новочеркасский,авиационный,JJ,JJ
1,институт,NN,новый,исламский,JJ,JJ
1,институт,NN,нью-йоркский,гуманитарный,JJ,JJ
3,институт,NN,областной,педагогический,JJ,JJ
1,институт,NN,объединенный,проектный,JJ,JJ
1,институт,NN,озёрский,технологический,JJ,JJ
1,институт,NN,омский,государственный,JJ,JJ
1,институт,NN,омский,медицинский,JJ,JJ
1,институт,NN,омский,педагогический,JJ,JJ
2,институт,NN,омский,политехнический,JJ,JJ
2,институт,NN,омский,сельскохозяйственный,JJ,JJ
1,институт,NN,орджоникидзеградский,машиностроительный,JJ,JJ
2,институт,NN,орловский,педагогический,JJ,JJ
1,институт,NN,основной,рыночный,JJ,JJ
1,институт,NN,ошский,педагогический,JJ,JJ
1,институт,NN,павлодарский,индустриальный,JJ,JJ
1,институт,NN,парижский,католический,JJ,JJ
1,институт,NN,пекинский,педагогический,JJ,JJ
1,институт,NN,первый,аэродинамический,JJ,JJ
1,институт,NN,первый,медицинский,JJ,JJ
1,институт,NN,передовой,общественный,JJ,JJ
2,институт,NN,петербургский,археологический,JJ,JJ
1,институт,NN,петербургский,лесной,JJ,JJ
1,институт,NN,петербургский,павловский,JJ,JJ
3,институт,NN,петербургский,политехнический,JJ,JJ
2,институт,NN,петербургский,технологический,JJ,JJ
1,институт,NN,петроградский,богословский,JJ,JJ
1,институт,NN,петроградский,коммерческий,JJ,JJ
1,институт,NN,петроградский,политехнический,JJ,JJ
1,институт,NN,петроградский,психоневрологический,JJ,JJ
1,институт,NN,полноценный,социальный,JJ,JJ
1,институт,NN,практический,технологический,JJ,JJ
2,институт,NN,приднестровский,государственный,JJ,JJ
2,институт,NN,прочий,социальный,JJ,JJ
1,институт,NN,различный,исследовательский,JJ,JJ
1,институт,NN,различный,общественный,JJ,JJ
1,институт,NN,республиканский,политический,JJ,JJ
3,институт,NN,рижский,политехнический,JJ,JJ
1,институт,NN,российский,исследовательский,JJ,JJ
1,институт,NN,российский,православный,JJ,JJ
1,институт,NN,рубцовский,индустриальный,JJ,JJ
1,институт,NN,рудненский,индустриальный,JJ,JJ
1,институт,NN,русский,археологический,JJ,JJ
2,институт,NN,рыбинский,авиационный,JJ,JJ
1,институт,NN,салезианский,богословский,JJ,JJ
1,институт,NN,самарский,авиационный,JJ,JJ
1,институт,NN,самостоятельный,радиотехнический,JJ,JJ
2,институт,NN,саратовский,автодорожный,JJ,JJ
1,институт,NN,саратовский,мариинский,JJ,JJ
4,институт,NN,саратовский,политехнический,JJ,JJ
1,институт,NN,саратовский,юридический,JJ,JJ
1,институт,NN,свердловский,горный,JJ,JJ
1,институт,NN,свердловский,медицинский,JJ,JJ
3,институт,NN,свердловский,юридический,JJ,JJ
1,институт,NN,северский,технологический,JJ,JJ
1,институт,NN,сибирский,государственный,JJ,JJ
1,институ́т,NN,сиби́рский,госуда́рственный,JJ,JJ
1,институт,NN,сибирский,лесной,JJ,JJ
1,институт,NN,сибирский,сельскохозяйственный,JJ,JJ
1,институт,NN,смоленский,педагогический,JJ,JJ
1,институт,NN,смольный,женский,JJ,JJ
1,институт,NN,собственный,политический,JJ,JJ
1,институт,NN,собственный,театральный,JJ,JJ
1,институт,NN,соответствующий,опытный,JJ,JJ
1,институт,NN,соответствующий,правительственный,JJ,JJ
1,институт,NN,специфический,римский,JJ,JJ
1,институт,NN,ставропольский,медицинский,JJ,JJ
1,институт,NN,сталинградский,тракторный,JJ,JJ
1,институт,NN,сталинский,медицинский,JJ,JJ
1,институт,NN,сталинский,педагогический,JJ,JJ
1,институт,NN,сталинский,учительский,JJ,JJ
1,институт,NN,стенфордский,исследовательский,JJ,JJ
1,институт,NN,стэнфордский,исследовательский,JJ,JJ
2,институт,NN,таганрогский,технологический,JJ,JJ
1,институт,NN,ташкентский,исламский,JJ,JJ
1,институт,NN,ташкентский,сельскохозяйственный,JJ,JJ
4,институт,NN,тбилисский,театральный,JJ,JJ
1,институт,NN,техасский,технологический,JJ,JJ
1,институт,NN,тираспольский,юридический,JJ,JJ
1,институт,NN,тифлисский,учительский,JJ,JJ
1,институт,NN,тихоокеанский,океанологический,JJ,JJ
1,институт,NN,тобольский,индустриальный,JJ,JJ
1,институт,NN,тобольский,педагогический,JJ,JJ
1,институт,NN,токийский,технологический,JJ,JJ
2,институт,NN,томский,технологический,JJ,JJ
2,институт,NN,томский,учительский,JJ,JJ
1,институт,NN,торговый,экономический,JJ,JJ
2,институт,NN,традиционный,политический,JJ,JJ
1,институт,NN,традиционный,представительный,JJ,JJ
1,институт,NN,традиционный,социальный,JJ,JJ
1,институт,NN,трёхгорный,технологический,JJ,JJ
1,институт,NN,туркменский,педагогический,JJ,JJ
1,институт,NN,универсальный,социальный,JJ,JJ
2,институт,NN,уральский,индустриальный,JJ,JJ
3,институт,NN,уральский,политехнический,JJ,JJ
1,институт,NN,уфимский,авиационный,JJ,JJ
1,институт,NN,уфимский,нефтяной,JJ,JJ
1,институт,NN,федеральный,политехнический,JJ,JJ
1,институт,NN,федеральный,технологический,JJ,JJ
1,институт,NN,физический,исследовательский,JJ,JJ
1,институт,NN,финансовый,кредитный,JJ,JJ
1,институт,NN,французский,национальный,JJ,JJ
1,институт,NN,хабаровский,политехнический,JJ,JJ
1,институт,NN,харьковский,авиационный,JJ,JJ
1,институт,NN,харьковский,ветеринарный,JJ,JJ
1,институт,NN,харьковский,коммерческий,JJ,JJ
3,институт,NN,харьковский,медицинский,JJ,JJ
2,институт,NN,харьковский,педагогический,JJ,JJ
2,институт,NN,харьковский,политехнический,JJ,JJ
3,институт,NN,харьковский,технологический,JJ,JJ
1,институт,NN,харьковский,юридический,JJ,JJ
4,институт,NN,центральный,аэрогидродинамический,JJ,JJ
2,институт,NN,центральный,научно-исследовательский,JJ,JJ
2,институт,NN,челябинский,государственный,JJ,JJ
1,институт,NN,чувашский,гуманитарный,JJ,JJ
1,институт,NN,шанхайский,профессиональный,JJ,JJ
1,институт,NN,юридический,заочный,JJ,JJ
1,институт,NN,ярославский,медицинский,JJ,JJ
1,институт,NN,ярославский,педагогический,JJ,JJ
1,институт,NN,ярославский,учительский,JJ,JJ
1,инструктор,NN,израильский,военный,JJ,JJ
1,инструктор,NN,российский,военный,JJ,JJ
1,инструктор,NN,российский,гражданский,JJ,JJ
1,инструкция,NN,новый,академический,JJ,JJ
1,инструмент,NN,аналогичный,духовой,JJ,JJ
1,инструмент,NN,арабский,традиционный,JJ,JJ
1,инструмент,NN,армянский,народный,JJ,JJ
1,инструмент,NN,важный,диагностический,JJ,JJ
1,инструмент,NN,важный,психологический,JJ,JJ
1,инструмент,NN,главный,информационный,JJ,JJ
2,инструмент,NN,двухструнный,музыкальный,JJ,JJ
2,инструмент,NN,деревянный,духовой,JJ,JJ
3,инструмент,NN,деревянный,духовый,JJ,JJ
1,инструмент,NN,дополнительный,музыкальный,JJ,JJ
1,инструмент,NN,достоверный,рабочий,JJ,JJ
2,инструмент,NN,древний,музыкальный,JJ,JJ
1,инструмент,NN,другой,альтернативный,JJ,JJ
1,инструмент,NN,другой,аналогичный,JJ,JJ
1,инструмент,NN,другой,вспомогательный,JJ,JJ
1,инструмент,NN,другой,медный,JJ,JJ
1,инструмент,NN,другой,народный,JJ,JJ
2,инструмент,NN,другой,струнный,JJ,JJ
1,инструмент,NN,другой,экспериментальный,JJ,JJ
1,инструмент,NN,духовой,музыкальный,JJ,JJ
1,инструмент,NN,европейский,музыкальный,JJ,JJ
1,инструмент,NN,западноафриканский,ударный,JJ,JJ
1,инструмент,NN,западный,музыкальный,JJ,JJ
1,инструмент,NN,идеальный,музыкальный,JJ,JJ
1,инструмент,NN,казахский,народный,JJ,JJ
1,инструмент,NN,качественный,пластиковый,JJ,JJ
2,инструмент,NN,клавишный,музыкальный,JJ,JJ
1,инструмент,NN,клавишный,электромузыкальный,JJ,JJ
1,инструмент,NN,маленький,духовой,JJ,JJ
2,инструмент,NN,медный,духовой,JJ,JJ
1,инструмент,NN,медный,духовый,JJ,JJ
1,инструмент,NN,механический,музыкальный,JJ,JJ
1,инструмент,NN,мощный,диагностический,JJ,JJ
1,инструмент,NN,музыкальный,духовый,JJ,JJ
5,инструмент,NN,народный,музыкальный,JJ,JJ
2,инструмент,NN,национальный,музыкальный,JJ,JJ
1,инструмент,NN,новый,музыкальный,JJ,JJ
1,инструмент,NN,обычный,музыкальный,JJ,JJ
1,инструмент,NN,оптический,астрономический,JJ,JJ
1,инструмент,NN,основной,антиспамовый,JJ,JJ
1,инструмент,NN,основной,волочильный,JJ,JJ
2,инструмент,NN,основной,музыкальный,JJ,JJ
1,инструмент,NN,основной,символический,JJ,JJ
1,инструмент,NN,первый,музыкальный,JJ,JJ
1,инструмент,NN,полезный,лабораторный,JJ,JJ
1,инструмент,NN,популярный,музыкальный,JJ,JJ
1,инструмент,NN,производный,финансовый,JJ,JJ
1,инструмент,NN,прочий,музыкальный,JJ,JJ
3,инструмент,NN,различный,музыкальный,JJ,JJ
2,инструмент,NN,различный,ударный,JJ,JJ
2,инструмент,NN,разный,музыкальный,JJ,JJ
3,инструмент,NN,реальный,музыкальный,JJ,JJ
1,инструмент,NN,русский,музыкальный,JJ,JJ
4,инструмент,NN,русский,народный,JJ,JJ
1,инструмент,NN,самостоятельный,специализированный,JJ,JJ
1,инструмент,NN,следующий,метафорический,JJ,JJ
1,инструмент,NN,сложный,музыкальный,JJ,JJ
1,инструмент,NN,смычковый,струнный,JJ,JJ
1,инструмент,NN,современный,духовый,JJ,JJ
1,инструмент,NN,современный,музыкальный,JJ,JJ
1,инструмент,NN,составной,оптический,JJ,JJ
1,инструмент,NN,старинный,музыкальный,JJ,JJ
1,инструмент,NN,старый,духовой,JJ,JJ
1,инструмент,NN,старый,русский,JJ,JJ
1,инструмент,NN,статический,психологический,JJ,JJ
1,инструмент,NN,струнный,музыкальный,JJ,JJ
1,инструмент,NN,струнный,щипковый,JJ,JJ
1,инструмент,NN,сходный,финансовый,JJ,JJ
1,инструмент,NN,толстый,средневековый,JJ,JJ
1,инструмент,NN,традиционный,китайский,JJ,JJ
1,инструмент,NN,традиционный,металлический,JJ,JJ
3,инструмент,NN,традиционный,музыкальный,JJ,JJ
1,инструмент,NN,уникальный,смычковый,JJ,JJ
1,инструмент,NN,философский,греческий,JJ,JJ
1,инструмент,NN,ценный,диагностический,JJ,JJ
1,инструмент,NN,щипковый,струнный,JJ,JJ
1,инструмент,NN,электронный,клавишный,JJ,JJ
2,инструмент,NN,электронный,музыкальный,JJ,JJ
1,инструментарий,NN,армянский,музыкальный,JJ,JJ
1,интеграция,NN,активный,взаимный,JJ,JJ
1,интеграция,NN,будущий,западноевропейский,JJ,JJ
1,интеграция,NN,высший,моторный,JJ,JJ
1,интеграция,NN,глубокий,вертикальный,JJ,JJ
1,интеграция,NN,дальнейший,региональный,JJ,JJ
1,интеграция,NN,плохой,социальный,JJ,JJ
1,интеграция,NN,социалистический,экономический,JJ,JJ
1,интеллект,NN,высокий,эмоциональный,JJ,JJ
1,интеллект,NN,игровой,искусственный,JJ,JJ
1,интеллект,NN,слабый,искусственный,JJ,JJ
1,интеллект,NN,современный,искусственный,JJ,JJ
1,интеллектуал,NN,видный,левый,JJ,JJ
1,интеллектуал,NN,выдающийся,еврейский,JJ,JJ
1,интеллектуал,NN,другой,молодой,JJ,JJ
1,интеллектуал,NN,другой,различный,JJ,JJ
1,интеллектуал,NN,левый,западный,JJ,JJ
1,интеллигент,NN,другой,хилой,JJ,JJ
1,интеллигенция,NN,литовский,национальный,JJ,JJ
1,интеллигенция,NN,малоимущий,городской,JJ,JJ
1,интеллигенция,NN,местный,националистический,JJ,JJ
1,интеллигенция,NN,московский,вольнолюбивый,JJ,JJ
1,интеллигенция,NN,немногочисленный,казахский,JJ,JJ
1,интеллигенция,NN,одесский,еврейский,JJ,JJ
1,интеллигенция,NN,российский,революционный,JJ,JJ
1,интеллигенция,NN,русский,еврейский,JJ,JJ
1,интеллигенция,NN,тогдашний,украинский,JJ,JJ
1,интервал,NN,другой,хроматический,JJ,JJ
1,интервал,NN,равный,последовательный,JJ,JJ
1,интервал,NN,различный,временный,JJ,JJ
1,интервал,NN,статистический,доверительный,JJ,JJ
1,интервенция,NN,активный,иностранный,JJ,JJ
3,интервенция,NN,иностранный,военный,JJ,JJ
1,интервенция,NN,новый,военный,JJ,JJ
1,интервенция,NN,прусский,военный,JJ,JJ
1,интервью,NN,редкий,телевизионный,JJ,JJ
1,интерес,NN,белорусский,национальный,JJ,JJ
4,интерес,NN,большой,научный,JJ,JJ
1,интерес,NN,британский,колониальный,JJ,JJ
1,интерес,NN,важный,стратегический,JJ,JJ
1,интерес,NN,главный,исследовательский,JJ,JJ
1,интерес,NN,греческий,национальный,JJ,JJ
1,интерес,NN,живой,авторский,JJ,JJ
1,интерес,NN,значительный,исторический,JJ,JJ
1,интерес,NN,значительный,научный,JJ,JJ
1,интерес,NN,иностранный,нефтяной,JJ,JJ
1,интерес,NN,местный,родоплеменный,JJ,JJ
1,интерес,NN,многочисленный,общий,JJ,JJ
1,интерес,NN,наибольший,практический,JJ,JJ
1,интерес,NN,необычный,сексуальный,JJ,JJ
1,интерес,NN,общий,военный,JJ,JJ
1,интерес,NN,общий,музыкальный,JJ,JJ
1,интерес,NN,определенный,коллекционный,JJ,JJ
2,интерес,NN,основной,научный,JJ,JJ
1,интерес,NN,особый,научный,JJ,JJ
1,интерес,NN,примитивный,национальный,JJ,JJ
1,интерес,NN,прочий,научный,JJ,JJ
1,интерес,NN,реальный,практический,JJ,JJ
1,интерес,NN,собственный,практический,JJ,JJ
1,интерес,NN,собственный,утилитарный,JJ,JJ
1,интерес,NN,советский,внешнеполитический,JJ,JJ
1,интерес,NN,фундаментальный,научный,JJ,JJ
1,интерес,NN,широкий,читательский,JJ,JJ
1,интернат,NN,алакурттинский,психоневрологический,JJ,JJ
1,интернат,NN,киевский,спортивный,JJ,JJ
1,интернационал,NN,третий,коммунистический,JJ,JJ
2,интернационал,NN,центристский,демократический,JJ,JJ
1,интернет,NN,беспроводной,скоростной,JJ,JJ
1,интернет,NN,высокоскоростный,беспроводный,JJ,JJ
1,интернет,NN,высокоскоростный,широкополосный,JJ,JJ
1,интернет,NN,качественный,мобильный,JJ,JJ
1,интернет,NN,российский,исламский,JJ,JJ
1,интерпретатор,NN,первый,западный,JJ,JJ
1,интерпретация,NN,глубокий,аллегорический,JJ,JJ
1,интерпретация,NN,глубокий,философский,JJ,JJ
1,интерпретация,NN,достоверный,языковой,JJ,JJ
1,интерпретация,NN,идеологизированный,исторический,JJ,JJ
1,интерпретация,NN,надежный,математический,JJ,JJ
1,интерпретация,NN,однозначный,авторский,JJ,JJ
1,интерпретация,NN,простой,визуальный,JJ,JJ
1,интерпретация,NN,строгий,механический,JJ,JJ
1,интерпретация,NN,традиционный,исламский,JJ,JJ
1,интерпретация,NN,традиционный,религиозный,JJ,JJ
1,интерпретация,NN,хайдеггеровский,герменевтический,JJ,JJ
1,интерфейс,NN,графический,многооконный,JJ,JJ
2,интерфейс,NN,графический,пользовательский,JJ,JJ
1,интерфейс,NN,единый,стильный,JJ,JJ
1,интерфейс,NN,новый,пользовательский,JJ,JJ
1,интерьер,NN,целый,жилой,JJ,JJ
1,интоксикация,NN,глубокий,смертельный,JJ,JJ
1,интоксикация,NN,наибольший,хронический,JJ,JJ
1,интоксикация,NN,острый,алкогольный,JJ,JJ
1,интонация,NN,элегантный,блюзовой,JJ,JJ
1,интрига,NN,другой,преступный,JJ,JJ
1,интрига,NN,напряженный,политический,JJ,JJ
1,интрига,NN,сумасшедший,любовный,JJ,JJ
1,интрига,NN,элегантный,детективный,JJ,JJ
1,интрижка,NN,случайный,любовный,JJ,JJ
1,интрузия,NN,редкометалльный,гранитный,JJ,JJ
1,интуиция,NN,глубинный,архаический,JJ,JJ
1,интуиция,NN,замечательный,научный,JJ,JJ
1,интуиция,NN,творческий,математический,JJ,JJ
1,интуиция,NN,тонкий,языковой,JJ,JJ
2,инфекция,NN,вирусный,кишечный,JJ,JJ
1,инфекция,NN,вирусный,респираторный,JJ,JJ
1,инфекция,NN,вторичный,бактериальный,JJ,JJ
1,инфекция,NN,новый,коронавирусный,JJ,JJ
1,инфекция,NN,опасный,желудочный,JJ,JJ
1,инфекция,NN,острый,вирусный,JJ,JJ
1,инфекция,NN,острый,респираторный,JJ,JJ
1,инфекция,NN,первичный,вирусный,JJ,JJ
2,инфекция,NN,респираторный,вирусный,JJ,JJ
1,инфекция,NN,системный,бактериальный,JJ,JJ
1,инфекция,NN,системный,грибковый,JJ,JJ
1,инфильтрат,NN,преимущественный,лимфоцитарный,JJ,JJ
1,информация,NN,американский,секретный,JJ,JJ
1,информация,NN,детальный,количественный,JJ,JJ
1,информация,NN,дополнительный,оперативный,JJ,JJ
1,информация,NN,дополнительный,световой,JJ,JJ
1,информация,NN,другой,важный,JJ,JJ
1,информация,NN,другой,вспомогательный,JJ,JJ
1,информация,NN,другой,розыскной,JJ,JJ
1,информация,NN,другой,секретный,JJ,JJ
1,информация,NN,другой,статистический,JJ,JJ
1,информация,NN,другой,стимульный,JJ,JJ
1,информация,NN,необходимый,грамматический,JJ,JJ
1,информация,NN,новый,медицинский,JJ,JJ
1,информация,NN,оперативный,дорожный,JJ,JJ
1,информация,NN,основной,биографический,JJ,JJ
1,информация,NN,остальной,необходимый,JJ,JJ
1,информация,NN,подробный,диагностический,JJ,JJ
1,информация,NN,проксимальный,стимульный,JJ,JJ
1,информация,NN,сенсационный,агентурный,JJ,JJ
1,информация,NN,следующий,дополнительный,JJ,JJ
1,информация,NN,существенный,таксономический,JJ,JJ
1,инфраструктура,NN,великолепный,транспортный,JJ,JJ
1,инфраструктура,NN,водородный,автомобильный,JJ,JJ
1,инфраструктура,NN,высокоразвитый,спортивный,JJ,JJ
1,инфраструктура,NN,городской,автобусный,JJ,JJ
1,инфраструктура,NN,городской,социальный,JJ,JJ
1,инфраструктура,NN,городской,транспортный,JJ,JJ
1,инфраструктура,NN,крупномасштабный,инженерный,JJ,JJ
1,инфраструктура,NN,национальный,научный,JJ,JJ
1,инфраструктура,NN,необходимый,городской,JJ,JJ
1,инфраструктура,NN,неудовлетворительный,дорожный,JJ,JJ
1,инфраструктура,NN,первый,курортный,JJ,JJ
1,инфраструктура,NN,прежний,экономический,JJ,JJ
1,инфраструктура,NN,разветвить,транспортный,JJ,JJ
1,инфраструктура,NN,развитый,городской,JJ,JJ
1,инфраструктура,NN,развитый,развлекательный,JJ,JJ
1,инфраструктура,NN,развитый,спортивный,JJ,JJ
4,инфраструктура,NN,развитый,транспортный,JJ,JJ
2,инфраструктура,NN,развитый,туристический,JJ,JJ
1,инфраструктура,NN,российский,биржевой,JJ,JJ
1,инфраструктура,NN,российский,военно-морский,JJ,JJ
1,инфраструктура,NN,сложный,специфический,JJ,JJ
1,инфраструктура,NN,современный,технологический,JJ,JJ
2,инфраструктура,NN,современный,транспортный,JJ,JJ
1,инфраструктура,NN,соответствующий,туристический,JJ,JJ
1,инфраструктура,NN,транзитный,транспортный,JJ,JJ
1,инфраструктура,NN,удобный,прогулочный,JJ,JJ
1,инфраструктура,NN,уличный,инженерный,JJ,JJ
1,инфраструктура,NN,федеральный,цифровой,JJ,JJ
1,инфраструктура,NN,хороший,медицинский,JJ,JJ
1,инфузия,NN,медленный,капельный,JJ,JJ
1,инцидент,NN,заметный,внутрисемейный,JJ,JJ
1,инцидент,NN,небольшой,неприятный,JJ,JJ
1,ион,NN,отрицательный,однозарядный,JJ,JJ
1,ион,NN,сложный,полимерный,JJ,JJ
1,ионизация,NN,двукратный,критический,JJ,JJ
1,ионит,NN,искусственный,неорганический,JJ,JJ
1,ипподром,NN,другой,российский,JJ,JJ
1,ипподром,NN,парижский,крытой,JJ,JJ
1,ипподром,NN,тверской,областной,JJ,JJ
1,ипподром,NN,хакасский,республиканский,JJ,JJ
2,ипподром,NN,центральный,московский,JJ,JJ
1,иск,NN,новый,судебный,JJ,JJ
2,иск,NN,успешный,судебный,JJ,JJ
1,иска,NN,незначительный,гражданский,JJ,JJ
1,искажение,NN,меньший,видимый,JJ,JJ
1,искажение,NN,небольшой,частотный,JJ,JJ
1,искажение,NN,нежелательный,фазовый,JJ,JJ
1,искажение,NN,сам,нелинейный,JJ,JJ
1,искание,NN,настоящий,философский,JJ,JJ
1,исключение,NN,другой,редкий,JJ,JJ
1,исключение,NN,нынешний,лучший,JJ,JJ
3,ископаемое,NN,важный,полезный,JJ,JJ
1,ископаемое,NN,горючее,полезный,JJ,JJ
1,ископаемое,NN,горючий,полезный,JJ,JJ
1,ископаемое,NN,данный,полезный,JJ,JJ
1,ископаемое,NN,другой,драгоценный,JJ,JJ
13,ископаемое,NN,другой,полезный,JJ,JJ
1,ископаемое,NN,минеральный,полезный,JJ,JJ
1,ископаемое,NN,многочисленный,полезный,JJ,JJ
3,ископаемое,NN,неметаллический,полезный,JJ,JJ
3,ископаемое,NN,нерудный,полезный,JJ,JJ
1,ископаемое,NN,новый,полезный,JJ,JJ
6,ископаемое,NN,основной,полезный,JJ,JJ
1,ископаемое,NN,остальной,полезный,JJ,JJ
7,ископаемое,NN,различный,полезный,JJ,JJ
4,ископаемое,NN,разнообразный,полезный,JJ,JJ
1,ископаемое,NN,разнообразный,рудной,JJ,JJ
1,ископаемое,NN,рудной,полезный,JJ,JJ
4,ископаемое,NN,рудный,полезный,JJ,JJ
2,ископаемое,NN,следующий,полезный,JJ,JJ
2,ископаемое,NN,твердый,горючий,JJ,JJ
2,ископаемое,NN,твердый,полезный,JJ,JJ
2,ископаемое,NN,ценный,полезный,JJ,JJ
1,искусство,NN,азербайджанский,ашугский,JJ,JJ
1,искусство,NN,азербайджанский,мугамный,JJ,JJ
3,искусство,NN,античный,изобразительный,JJ,JJ
1,искусство,NN,армянский,классический,JJ,JJ
1,искусство,NN,армянский,монументальный,JJ,JJ
1,искусство,NN,бразильский,боевой,JJ,JJ
1,искусство,NN,британский,английский,JJ,JJ
1,искусство,NN,великолепный,декоративный,JJ,JJ
2,искусство,NN,восточный,боевой,JJ,JJ
1,искусство,NN,греческий,военный,JJ,JJ
1,искусство,NN,древний,вавилонский,JJ,JJ
1,искусство,NN,древний,фортификационный,JJ,JJ
