count,noun_word,noun_pos,adj1_word,adj2_word,adj1_pos,adj2_pos
1,difficulties,NNS,Numerous,technical,JJ,JJ
1,difficulties,NNS,obvious,technical,JJ,JJ
1,difficulties,NNS,postwar,economic,JJ,JJ
3,difficulties,NNS,serious,financial,JJ,JJ
1,difficulties,NNS,severe,financial,JJ,JJ
2,difficulties,NNS,temporary,financial,JJ,JJ
1,difficulties,NNS,various,persistent,JJ,JJ
1,difficulties,NNS,wider,political,JJR,JJ
1,difficulty,NN,serious,economic,JJ,JJ
1,difficulty,NN,serious,financial,JJ,JJ
1,difficulty,NN,severe,financial,JJ,JJ
1,diffusion,NN,Hindu,religious,JJ,JJ
1,diffusion,NN,liquid,thermal,JJ,JJ
1,diggers,NNS,enterprising,Chinese,JJ,JJ
1,diggings,NNS,extensive,horizontal,JJ,JJ
1,digit,NN,next,leftward,JJ,JJ
1,digit,NN,smaller,complementary,JJR,JJ
1,digits,NNS,consecutive,binary,JJ,JJ
1,dignity,NN,full,human,JJ,JJ
1,dignity,NN,inalienable,human,JJ,JJ
1,dignity,NN,usual,quiet,JJ,JJ
1,dig,NN,archaeological,educational,JJ,JJ
1,dilemmas,NNS,various,moral,JJ,JJ
1,dimension,NN,new,philosophical,JJ,JJ
1,dimension,NN,next,higher,JJ,JJR
1,dimension,NN,small,inductive,JJ,JJ
1,dimension,NN,whole,new,JJ,JJ
1,dimensions,NNS,definite,stable,JJ,JJ
1,dimensions,NNS,different,ontological,JJ,JJ
1,dimensions,NNS,external,pelvic,JJ,JJ
1,dimensions,NNS,higher,spatial,JJR,JJ
1,dimensions,NNS,independent,political,JJ,JJ
1,dimensions,NNS,internal,pelvic,JJ,JJ
1,dimensions,NNS,larger,minimum,JJR,JJ
1,dimensions,NNS,obvious,economic,JJ,JJ
1,dimensions,NNS,original,linear,JJ,JJ
1,diner,NN,popular,local,JJ,JJ
1,dinghies,NNS,modern,rigid,JJ,JJ
1,dinghy,NN,collapsible,rigid,JJ,JJ
1,dinghy,NN,small,rigid,JJ,JJ
1,dinner,NN,annual,formal,JJ,JJ
1,dinner,NN,new,annual,JJ,JJ
1,dinners,NNS,regular,formal,JJ,JJ
1,dinosaur,NN,small,horned,JJ,JJ
1,dinosaurs,NNS,large,carnivorous,JJ,JJ
1,diocese,NN,local,Catholic,JJ,JJ
1,Diocese,NNP,Catholic,former,JJ,JJ
1,Diocese,NNP,current,Bulgarian,JJ,JJ
1,Diocese,NNP,Late,Roman,JJ,JJ
1,diocese,NN,Roman,Catholic,JJ,JJ
1,dioceses,NNS,former,Christian,JJ,JJ
1,dioceses,NNS,Roman,Catholic,JJ,JJ
1,diplomacy,NN,aggressive,moral,JJ,JJ
1,diplomacy,NN,coercive,American,JJ,JJ
1,diplomacy,NN,forceful,British,JJ,JJ
1,diploma,NN,Canadian,medical,JJ,JJ
1,diplomat,NN,Canadian,former,JJ,JJ
1,diplomat,NN,distinguished,European,JJ,JJ
1,diplomat,NN,former,Pakistani,JJ,JJ
1,diplomat,NN,former,Thai,JJ,JJ
1,diplomat,NN,friendly,alien,JJ,JJ
1,diplomat,NN,late,Israeli,JJ,JJ
1,diplomat,NN,senior,Iranian,JJ,JJ
1,diplomats,NNS,numerous,foreign,JJ,JJ
1,direction,NN,consistent,artistic,JJ,JJ
1,direction,NN,effective,new,JJ,JJ
1,direction,NN,electronic,musical,JJ,JJ
1,direction,NN,exact,opposite,JJ,JJ
1,direction,NN,little,overall,JJ,JJ
1,direction,NN,new,artistic,JJ,JJ
1,direction,NN,new,graphical,JJ,JJ
1,direction,NN,new,musical,JJ,JJ
1,direction,NN,outward,radial,JJ,JJ
1,direction,NN,relative,vertical,JJ,JJ
1,directions,NNS,unique,different,JJ,JJ
1,directorate,NN,provisional,military,JJ,JJ
1,director,NN,best,foreign,JJS,JJ
1,Director,NN,current,Artistic,JJ,JJ
2,director,NN,current,executive,JJ,JJ
3,Director,NN,current,Executive,JJ,JJ
1,director,NN,finest,American,JJS,JJ
1,director,NN,former,digital,JJ,JJ
4,director,NN,former,executive,JJ,JJ
1,Director,NN,former,Executive,JJ,JJ
1,director,NN,former,musical,JJ,JJ
2,director,NN,former,political,JJ,JJ
1,Director,NN,former,Senior,JJ,JJ
1,Director,NN,Interim,Executive,JJ,JJ
1,director,NN,last,executive,JJ,JJ
1,Director,NN,National,Technical,JJ,JJ
1,director,NN,new,artistic,JJ,JJ
1,director,NN,new,executive,JJ,JJ
2,director,NN,new,technical,JJ,JJ
1,director,NN,permanent,artistic,JJ,JJ
1,director,NN,permanent,main,JJ,JJ
1,director,NN,previous,executive,JJ,JJ
1,director,NN,professional,executive,JJ,JJ
1,director,NN,prominent,Naval,JJ,JJ
1,director,NN,respective,regional,JJ,JJ
1,Director,NN,Senior,Creative,JJ,JJ
1,director,NN,sole,artistic,JJ,JJ
1,directors,NNS,Former,executive,JJ,JJ
1,directors,NNS,local,medical,JJ,JJ
1,directors,NNS,notable,contemporary,JJ,JJ
1,dirge,NN,eloquent,lengthy,JJ,JJ
1,disabilities,NNS,lifelong,physical,JJ,JJ
1,disabilities,NNS,various,political,JJ,JJ
1,disability,NN,general,intellectual,JJ,JJ
1,disagreement,NN,bitter,internal,JJ,JJ
1,disagreements,NNS,particular,fundamental,JJ,JJ
1,disapproval,NN,radical,Protestant,JJ,JJ
1,disarmament,NN,global,nuclear,JJ,JJ
1,disarmament,NN,multilateral,nuclear,JJ,JJ
2,disarmament,NN,unilateral,nuclear,JJ,JJ
1,disaster,NN,biggest,natural,JJS,JJ
1,disaster,NN,British,military,JJ,JJ
1,disaster,NN,consequent,ecological,JJ,JJ
2,disaster,NN,deadliest,natural,JJS,JJ
1,disaster,NN,greatest,natural,JJS,JJ
1,disaster,NN,greatest,single,JJS,JJ
2,disaster,NN,impending,natural,JJ,JJ
1,disaster,NN,significant,military,JJ,JJ
1,disaster,NN,unforeseen,natural,JJ,JJ
1,disasters,NNS,deadliest,natural,JJS,JJ
1,disasters,NNS,devastating,natural,JJ,JJ
1,disasters,NNS,extreme,natural,JJ,JJ
1,disasters,NNS,further,natural,JJ,JJ
1,disasters,NNS,major,military,JJ,JJ
1,disasters,NNS,major,natural,JJ,JJ
1,disasters,NNS,Major,natural,JJ,JJ
1,disasters,NNS,marine,environmental,JJ,JJ
1,disasters,NNS,notable,maritime,JJ,JJ
1,disasters,NNS,notable,natural,JJ,JJ
2,disasters,NNS,numerous,natural,JJ,JJ
1,disasters,NNS,worst,environmental,JJS,JJ
2,disasters,NNS,worst,natural,JJS,JJ
1,discharge,NN,Abnormal,vaginal,JJ,JJ
2,discharge,NN,mean,annual,JJ,JJ
1,discharge,NN,serous,nasal,JJ,JJ
1,discharge,NN,thin,vaginal,JJ,JJ
1,discharge,NN,white,vaginal,JJ,JJ
1,discharges,NNS,accidental,industrial,JJ,JJ
1,discipline,NN,complete,monastic,JJ,JJ
1,discipline,NN,complete,Roman,JJ,JJ
1,discipline,NN,distinct,medical,JJ,JJ
1,discipline,NN,independent,academic,JJ,JJ
1,discipline,NN,modern,athletic,JJ,JJ
1,discipline,NN,separate,academic,JJ,JJ
1,discipline,NN,specific,academic,JJ,JJ
1,disciplines,NNS,ancient,Greek,JJ,JJ
1,disciplines,NNS,Classic,alpine,JJ,JJ
1,disciplines,NNS,different,academic,JJ,JJ
1,disciplines,NNS,different,scientific,JJ,JJ
1,disciplines,NNS,individual,therapeutic,JJ,JJ
1,disciplines,NNS,Japanese,martial,JJ,JJ
1,disciplines,NNS,oldest,academic,JJS,JJ
1,disciplines,NNS,various,academic,JJ,JJ
2,disciplines,NNS,various,scientific,JJ,JJ
1,disc,NN,digital,versatile,JJ,JJ
1,disc,NN,direct,current,JJ,JJ
3,disc,NN,double,compact,JJ,JJ
1,disc,NN,large,current,JJ,JJ
1,disc,NN,white,facial,JJ,JJ
1,discomfort,NN,extreme,physical,JJ,JJ
2,discomfort,NN,local,thermal,JJ,JJ
1,discontent,NN,ongoing,religious,JJ,JJ
1,discord,NN,Persistent,religious,JJ,JJ
1,discourse,NN,broad,national,JJ,JJ
1,discourse,NN,future,political,JJ,JJ
1,discourse,NN,Indian,political,JJ,JJ
1,discourse,NN,Iranian,political,JJ,JJ
1,discourse,NN,public,political,JJ,JJ
1,discourse,NN,Western,political,JJ,JJ
1,discourse,NN,white,American,JJ,JJ
1,discourses,NNS,Indian,philosophical,JJ,JJ
1,discourses,NNS,spirited,political,JJ,JJ
1,discourses,NNS,western,feminist,JJ,JJ
1,discoverers,NNS,early,European,JJ,JJ
1,discoveries,NNS,greatest,archaeological,JJS,JJ
2,discoveries,NNS,important,archaeological,JJ,JJ
1,discoveries,NNS,Important,archaeological,JJ,JJ
1,discoveries,NNS,major,scientific,JJ,JJ
1,discoveries,NNS,Major,scientific,JJ,JJ
1,discoveries,NNS,new,historical,JJ,JJ
1,discoveries,NNS,Numerous,further,JJ,JJ
1,discoveries,NNS,recent,archaeological,JJ,JJ
1,discoveries,NNS,Recent,archaeological,JJ,JJ
1,discoveries,NNS,various,scientific,JJ,JJ
1,discovery,NN,major,scholarly,JJ,JJ
1,discrepancies,NNS,irreconcilable,chronological,JJ,JJ
1,discretion,NN,general,residual,JJ,JJ
1,discrimination,NN,significant,racial,JJ,JJ
1,discrimination,NN,structural,racial,JJ,JJ
1,discrimination,NN,uncomfortable,racial,JJ,JJ
1,discus,NN,solid,red,JJ,JJ
2,discussion,NN,Christian,theological,JJ,JJ
1,discussion,NN,Islamic,theological,JJ,JJ
1,discussion,NN,National,political,JJ,JJ
1,discussion,NN,prior,detailed,JJ,JJ
1,discussions,NNS,broader,scholarly,JJR,JJ
1,discussions,NNS,public,political,JJ,JJ
1,discussions,NNS,sectarian,political,JJ,JJ
1,discussions,NNS,various,political,JJ,JJ
1,disease,NN,advanced,venous,JJ,JJ
1,disease,NN,black,coral,JJ,JJ
1,disease,NN,chronic,preventable,JJ,JJ
1,disease,NN,common,bacterial,JJ,JJ
1,disease,NN,contagious,social,JJ,JJ
1,disease,NN,fatal,infectious,JJ,JJ
1,disease,NN,further,tropical,JJ,JJ
1,disease,NN,incurable,degenerative,JJ,JJ
1,disease,NN,major,bacterial,JJ,JJ
2,disease,NN,major,coronary,JJ,JJ
7,disease,NN,obstructive,pulmonary,JJ,JJ
3,disease,NN,pelvic,inflammatory,JJ,JJ
1,disease,NN,peripheral,arterial,JJ,JJ
5,disease,NN,peripheral,vascular,JJ,JJ
1,disease,NN,rare,incurable,JJ,JJ
1,disease,NN,rare,tropical,JJ,JJ
1,disease,NN,secondary,progressive,JJ,JJ
1,disease,NN,serious,human,JJ,JJ
1,disease,NN,severe,vascular,JJ,JJ
1,disease,NN,significant,commercial,JJ,JJ
1,disease,NN,unknown,deadly,JJ,JJ
1,diseases,NNS,certain,metabolic,JJ,JJ
1,diseases,NNS,dangerous,communicable,JJ,JJ
3,diseases,NNS,European,infectious,JJ,JJ
1,diseases,NNS,Hepatic,vascular,JJ,JJ
1,diseases,NNS,human,genetic,JJ,JJ
1,diseases,NNS,minor,infectious,JJ,JJ
3,diseases,NNS,new,infectious,JJ,JJ
1,diseases,NNS,preventable,waterborne,JJ,JJ
1,diseases,NNS,rare,genetic,JJ,JJ
1,diseases,NNS,serious,genetic,JJ,JJ
2,diseases,NNS,various,tropical,JJ,JJ
1,disfranchisement,NN,temporary,political,JJ,JJ
1,disgrace,NN,huge,personal,JJ,JJ
1,dishes,NNS,authentic,Italian,JJ,JJ
1,dishes,NNS,basic,cold,JJ,JJ
1,dishes,NNS,certain,local,JJ,JJ
1,dishes,NNS,different,new,JJ,JJ
1,dishes,NNS,Popular,native,JJ,JJ
1,dishes,NNS,Popular,Vietnamese,JJ,JJ
1,dishes,NNS,Thai,Chinese,JJ,JJ
1,dishes,NNS,traditional,Israeli,JJ,JJ
1,dishes,NNS,traditional,local,JJ,JJ
1,dishes,NNS,unfamiliar,authentic,JJ,JJ
1,dish,NN,Central,American,JJ,JJ
1,dish,NN,famous,Austrian,JJ,JJ
1,dish,NN,famous,local,JJ,JJ
1,dish,NN,popular,Scottish,JJ,JJ
1,dish,NN,popular,sweet,JJ,JJ
1,dish,NN,traditional,British,JJ,JJ
1,dish,NN,traditional,Southern,JJ,JJ
2,dish,NN,unofficial,national,JJ,JJ
1,disillusionment,NN,general,public,JJ,JJ
1,disinfectants,NNS,cheaper,alternative,JJR,JJ
1,dislocation,NN,recurrent,anterior,JJ,JJ
1,disobedience,NN,collective,civil,JJ,JJ
1,disobedience,NN,electronic,civil,JJ,JJ
1,disobedience,NN,Electronic,civil,JJ,JJ
1,disobedience,NN,nonviolent,civil,JJ,JJ
1,disobedience,NN,public,civil,JJ,JJ
1,disobedience,NN,revolutionary,civil,JJ,JJ
1,disobedience,NN,Revolutionary,civil,JJ,JJ
1,disobedience,NN,solitary,civil,JJ,JJ
1,disobedience,NN,violent,civil,JJ,JJ
1,disorder,NN,brief,psychotic,JJ,JJ
1,disorder,NN,cutaneous,sensory,JJ,JJ
2,disorder,NN,human,genetic,JJ,JJ
10,disorder,NN,major,depressive,JJ,JJ
1,disorder,NN,metabolic,genetic,JJ,JJ
2,disorder,NN,obsessive,compulsive,JJ,JJ
1,disorder,NN,obstructive,pulmonary,JJ,JJ
2,disorder,NN,pervasive,developmental,JJ,JJ
2,disorder,NN,rare,genetic,JJ,JJ
1,disorder,NN,recessive,genetic,JJ,JJ
1,disorder,NN,serious,civil,JJ,JJ
1,disorder,NN,subsequent,psychiatric,JJ,JJ
1,disorder,NN,Widespread,civil,JJ,JJ
2,disorders,NNS,human,genetic,JJ,JJ
1,disorders,NNS,major,depressive,JJ,JJ
1,disorders,NNS,major,psychiatric,JJ,JJ
1,disorders,NNS,Mendelian,genetic,JJ,JJ
1,disorders,NNS,multiple,concurrent,JJ,JJ
1,disorders,NNS,obsessive,compulsive,JJ,JJ
1,disorders,NNS,possible,vaginal,JJ,JJ
1,disorders,NNS,primary,psychotic,JJ,JJ
1,disorders,NNS,psychotic,psychiatric,JJ,JJ
1,disorders,NNS,Severe,respiratory,JJ,JJ
1,disparities,NNS,dramatic,educational,JJ,JJ
1,disparities,NNS,significant,educational,JJ,JJ
1,disparity,NN,high,regional,JJ,JJ
1,dispensation,NN,necessary,papal,JJ,JJ
1,dispersion,NN,high,optical,JJ,JJ
1,dispersion,NN,intermediate,optical,JJ,JJ
1,dispersion,NN,optical,rotatory,JJ,JJ
1,display,NN,electronic,visual,JJ,JJ
1,display,NN,enormous,defensive,JJ,JJ
1,display,NN,false,insincere,JJ,JJ
1,display,NN,outdoor,public,JJ,JJ
1,display,NN,permanent,public,JJ,JJ
1,display,NN,small,monochrome,JJ,JJ
1,display,NN,yearly,dynamic,JJ,JJ
1,displays,NNS,confident,defensive,JJ,JJ
1,displays,NNS,exuberant,architectural,JJ,JJ
1,displays,NNS,fine,autumnal,JJ,JJ
1,displays,NNS,individual,public,JJ,JJ
1,displays,NNS,permanent,educational,JJ,JJ
1,displeasure,NN,general,divine,JJ,JJ
1,displeasure,NN,male,Roman,JJ,JJ
1,disposal,NN,deep,geological,JJ,JJ
1,disposition,NN,delightful,sunny,JJ,JJ
1,disposition,NN,petty,acquisitive,JJ,JJ
1,dispute,NN,bitter,philosophical,JJ,JJ
1,dispute,NN,considerable,philosophical,JJ,JJ
1,dispute,NN,deep,philosophical,JJ,JJ
1,dispute,NN,further,political,JJ,JJ
1,dispute,NN,intense,political,JJ,JJ
1,dispute,NN,long,legal,JJ,JJ
1,dispute,NN,major,territorial,JJ,JJ
1,dispute,NN,prolonged,legal,JJ,JJ
1,disputes,NNS,collective,industrial,JJ,JJ
1,disputes,NNS,intense,domestic,JJ,JJ
1,disputes,NNS,internal,religious,JJ,JJ
2,disputes,NNS,international,territorial,JJ,JJ
1,disputes,NNS,intractable,philosophical,JJ,JJ
1,disputes,NNS,lengthy,legal,JJ,JJ
1,disputes,NNS,lesser,contractual,JJR,JJ
1,disputes,NNS,lingering,territorial,JJ,JJ
1,disputes,NNS,Republican,political,JJ,JJ
1,disputes,NNS,serious,international,JJ,JJ
1,disputes,NNS,various,doctrinal,JJ,JJ
1,disregard,NN,preposterous,political,JJ,JJ
2,disruption,NN,considerable,economic,JJ,JJ
1,disruption,NN,sudden,major,JJ,JJ
1,disruptions,NNS,major,recent,JJ,JJ
1,dissident,NN,prominent,political,JJ,JJ
1,dissidents,NNS,Japanese,political,JJ,JJ
1,dissociation,NN,conscious,deliberate,JJ,JJ
1,dissolution,NN,eventual,complete,JJ,JJ
1,dissonance,NN,critical,regional,JJ,JJ
1,distance,NN,formal,social,JJ,JJ
1,distance,NN,large,physical,JJ,JJ
1,distance,NN,lowest,angular,JJS,JJ
1,distance,NN,maximal,theoretical,JJ,JJ
1,distance,NN,posterior,nodal,JJ,JJ
1,distance,NN,safe,closest,JJ,JJS
1,distance,NN,significant,genetic,JJ,JJ
1,distances,NNS,Tunisian,genetic,JJ,JJ
1,distinction,NN,German,scientific,JJ,JJ
1,distinction,NN,highest,Chilean,JJS,JJ
1,distinction,NN,new,legal,JJ,JJ
1,distinction,NN,permanent,papal,JJ,JJ
1,distinction,NN,strict,social,JJ,JJ
1,distinctions,NNS,finer,theological,JJ,JJ
1,distinctions,NNS,Further,aspectual,JJR,JJ
1,distinctions,NNS,usual,formal,JJ,JJ
1,distortions,NNS,dramatic,facial,JJ,JJ
1,distress,NN,greater,emotional,JJR,JJ
2,distress,NN,great,mental,JJ,JJ
1,distress,NN,resultant,economic,JJ,JJ
1,distress,NN,significant,emotional,JJ,JJ
1,distribution,NN,American,national,JJ,JJ
1,distribution,NN,appropriate,null,JJ,JJ
1,distribution,NN,commercial,theatrical,JJ,JJ
2,distribution,NN,complex,normal,JJ,JJ
1,distribution,NN,cumulative,undersize,JJ,JJ
2,distribution,NN,empirical,null,JJ,JJ
2,distribution,NN,equitable,geographical,JJ,JJ
1,distribution,NN,great,white,JJ,JJ
1,distribution,NN,huge,Russian,JJ,JJ
1,distribution,NN,inverse,cumulative,JJ,JJ
2,distribution,NN,joint,normal,JJ,JJ
1,distribution,NN,marginal,null,JJ,JJ
21,distribution,NN,negative,binomial,JJ,JJ
1,distribution,NN,northernmost,native,JJ,JJ
1,distribution,NN,poor,geographical,JJ,JJ
1,distribution,NN,proper,null,JJ,JJ
1,distribution,NN,regional,fat,JJ,JJ
1,distribution,NN,secure,live,JJ,JJ
1,distribution,NN,special,statistical,JJ,JJ
1,distribution,NN,spherical,normal,JJ,JJ
6,distribution,NN,standard,normal,JJ,JJ
1,distribution,NN,symmetric,stable,JJ,JJ
1,distribution,NN,theoretical,null,JJ,JJ
1,distribution,NN,wide,geographical,JJ,JJ
1,distribution,NN,wider,global,JJR,JJ
1,distributions,NNS,different,normal,JJ,JJ
1,distributions,NNS,discreet,geographical,JJ,JJ
1,distributions,NNS,hierarchical,exponential,JJ,JJ
1,distributions,NNS,symmetric,stable,JJ,JJ
1,distributor,NN,former,Dutch,JJ,JJ
1,distributor,NN,original,theatrical,JJ,JJ
1,distributor,NN,successful,nationwide,JJ,JJ
1,district,NN,busy,commercial,JJ,JJ
1,district,NN,commercial,historic,JJ,JJ
1,district,NN,distinct,geographical,JJ,JJ
3,district,NN,downtown,historic,JJ,JJ
1,district,NN,entire,Grim,JJ,JJ
3,district,NN,federal,electoral,JJ,JJ
3,district,NN,historic,commercial,JJ,JJ
1,district,NN,historic,industrial,JJ,JJ
1,district,NN,Hungarian,national,JJ,JJ
1,district,NN,important,commercial,JJ,JJ
1,district,NN,independent,political,JJ,JJ
1,district,NN,Jewish,commercial,JJ,JJ
1,district,NN,large,historic,JJ,JJ
1,district,NN,largest,educational,JJS,JJ
1,district,NN,largest,industrial,JJS,JJ
1,district,NN,large,suburban,JJ,JJ
1,district,NN,Liberal,electoral,JJ,JJ
1,district,NN,local,historic,JJ,JJ
1,district,NN,lone,congressional,JJ,JJ
1,district,NN,main,Christian,JJ,JJ
1,district,NN,major,historic,JJ,JJ
13,district,NN,national,historic,JJ,JJ
1,district,NN,new,electoral,JJ,JJ
1,district,NN,new,financial,JJ,JJ
1,district,NN,new,minor,JJ,JJ
1,district,NN,obsolete,congressional,JJ,JJ
2,district,NN,old,electoral,JJ,JJ
1,district,NN,older,historic,JJR,JJ
5,district,NN,provincial,electoral,JJ,JJ
2,district,NN,residential,historic,JJ,JJ
1,district,NN,separate,urban,JJ,JJ
1,district,NN,single,congressional,JJ,JJ
1,district,NN,small,commercial,JJ,JJ
1,district,NN,small,historic,JJ,JJ
1,district,NN,western,congressional,JJ,JJ
1,districts,NNS,affluent,residential,JJ,JJ
1,districts,NNS,different,tribal,JJ,JJ
1,districts,NNS,independent,urban,JJ,JJ
1,districts,NNS,individual,electoral,JJ,JJ
1,districts,NNS,local,historic,JJ,JJ
1,districts,NNS,multiple,commercial,JJ,JJ
1,districts,NNS,national,congressional,JJ,JJ
1,districts,NNS,new,administrative,JJ,JJ
2,districts,NNS,newer,suburban,JJR,JJ
1,districts,NNS,new,urban,JJ,JJ
1,districts,NNS,old,commercial,JJ,JJ
1,districts,NNS,original,electoral,JJ,JJ
3,districts,NNS,provincial,electoral,JJ,JJ
1,districts,NNS,regional,electoral,JJ,JJ
1,districts,NNS,regional,imperial,JJ,JJ
1,districts,NNS,safe,Democratic,JJ,JJ
1,districts,NNS,separate,historical,JJ,JJ
1,districts,NNS,small,rural,JJ,JJ
1,districts,NNS,Southern,suburban,JJ,JJ
1,districts,NNS,western,military,JJ,JJ
1,disturbance,NN,episodic,mental,JJ,JJ
1,disturbance,NN,grave,functional,JJ,JJ
1,disturbance,NN,major,civil,JJ,JJ
1,disturbance,NN,prior,minor,JJ,JJ
1,disturbances,NNS,frequent,seismic,JJ,JJ
1,disturbances,NNS,Minor,mechanical,JJ,JJ
2,ditch,NN,large,defensive,JJ,JJ
1,ditch,NN,outer,defensive,JJ,JJ
1,ditch,NN,wide,dry,JJ,JJ
1,diver,NN,great,northern,JJ,JJ
1,diver,NN,true,contemporary,JJ,JJ
1,diversification,NN,unique,anatomical,JJ,JJ
1,diversity,NN,extensive,genetic,JJ,JJ
1,diversity,NN,extraordinary,biological,JJ,JJ
2,diversity,NN,general,religious,JJ,JJ
1,diversity,NN,great,cultural,JJ,JJ
1,diversity,NN,great,genetic,JJ,JJ
1,diversity,NN,huge,cultural,JJ,JJ
1,diversity,NN,low,botanical,JJ,JJ
4,diversity,NN,low,genetic,JJ,JJ
1,diversity,NN,Low,genetic,JJ,JJ
1,diversity,NN,rich,ethnic,JJ,JJ
1,diversity,NN,significant,cultural,JJ,JJ
1,diversity,NN,substantial,ethnic,JJ,JJ
1,diversity,NN,substantial,genetic,JJ,JJ
1,diversity,NN,sufficient,genetic,JJ,JJ
1,diversity,NN,wide,religious,JJ,JJ
1,diversity,NN,wide,topographical,JJ,JJ
1,divers,NNS,Professional,female,JJ,JJ
1,divide,NN,deep,economic,JJ,JJ
1,divide,NN,traditional,racial,JJ,JJ
1,divides,NNS,lingering,sectarian,JJ,JJ
1,divine,NN,English,Anglican,JJ,JJ
1,divine,NN,Irish,Anglican,JJ,JJ
1,divinity,NN,articulate,full,JJ,JJ
1,division,NN,Australian,federal,JJ,JJ
1,division,NN,current,top,JJ,JJ
4,division,NN,federal,electoral,JJ,JJ
1,Division,NN,federal,electoral,JJ,JJ
1,division,NN,former,administrative,JJ,JJ
1,division,NN,former,technical,JJ,JJ
1,division,NN,historical,administrative,JJ,JJ
1,division,NN,internal,Orthodox,JJ,JJ
1,division,NN,internal,structural,JJ,JJ
1,division,NN,internal,territorial,JJ,JJ
1,division,NN,Japanese,triangular,JJ,JJ
1,division,NN,junior,international,JJ,JJ
1,division,NN,junior,national,JJ,JJ
1,division,NN,large,Northeastern,JJ,JJ
1,division,NN,limited,cellular,JJ,JJ
1,division,NN,major,residential,JJ,JJ
2,division,NN,minor,civil,JJ,JJ
5,division,NN,modern,municipal,JJ,JJ
8,division,NN,provincial,electoral,JJ,JJ
1,division,NN,top,Bulgarian,JJ,JJ
1,division,NN,top,Spanish,JJ,JJ
1,divisions,NNS,administrative,territorial,JJ,JJ
1,divisions,NNS,common,general,JJ,JJ
1,divisions,NNS,current,administrative,JJ,JJ
1,divisions,NNS,deep,internal,JJ,JJ
1,divisions,NNS,earlier,organizational,JJR,JJ
1,divisions,NNS,fresh,German,JJ,JJ
1,divisions,NNS,higher,secondary,JJR,JJ
1,divisions,NNS,historical,territorial,JJ,JJ
1,divisions,NNS,Jewish,ethnic,JJ,JJ
1,divisions,NNS,legal,administrative,JJ,JJ
1,divisions,NNS,local,amateur,JJ,JJ
1,divisions,NNS,main,administrative,JJ,JJ
1,divisions,NNS,main,geographical,JJ,JJ
2,divisions,NNS,major,continental,JJ,JJ
3,divisions,NNS,minor,civil,JJ,JJ
1,divisions,NNS,new,administrative,JJ,JJ
1,divisions,NNS,new,Russian,JJ,JJ
1,divisions,NNS,persistent,sectional,JJ,JJ
2,divisions,NNS,primary,administrative,JJ,JJ
1,divisions,NNS,regional,ethnic,JJ,JJ
1,divisions,NNS,Singaporean,electoral,JJ,JJ
1,divisions,NNS,standard,operatic,JJ,JJ
1,divisions,NNS,upper,primary,JJ,JJ
1,divisions,NNS,various,professional,JJ,JJ
2,divisor,NN,greatest,common,JJS,JJ
1,divisor,NN,only,proper,JJ,JJ
2,divisors,NNS,distinct,prime,JJ,JJ
1,dock,NN,commercial,wet,JJ,JJ
1,dock,NN,former,maritime,JJ,JJ
1,dock,NN,new,larger,JJ,JJR
1,docks,NNS,commercial,dry,JJ,JJ
1,doctorates,NNS,multiple,honorary,JJ,JJ
1,doctor,NN,British,Jewish,JJ,JJ
1,doctor,NN,Canadian,medical,JJ,JJ
1,doctor,NN,dedicated,young,JJ,JJ
1,doctor,NN,Egyptian,American,JJ,JJ
1,doctor,NN,fellow,medical,JJ,JJ
1,doctor,NN,idealistic,young,JJ,JJ
1,doctor,NN,infamous,Nazi,JJ,JJ
1,doctor,NN,local,white,JJ,JJ
1,doctor,NN,Russian,medical,JJ,JJ
1,doctor,NN,sinister,German,JJ,JJ
1,doctor,NN,Tamil,Indian,JJ,JJ
1,doctors,NNS,female,Jamaican,JJ,JJ
1,doctors,NNS,junior,medical,JJ,JJ
1,doctors,NNS,progressive,Canadian,JJ,JJ
1,doctors,NNS,skilled,Nigerian,JJ,JJ
2,doctrine,NN,American,nuclear,JJ,JJ
1,doctrine,NN,British,tactical,JJ,JJ
1,doctrine,NN,common,Protestant,JJ,JJ
1,doctrine,NN,current,military,JJ,JJ
1,doctrine,NN,defensive,military,JJ,JJ
1,doctrine,NN,entire,military,JJ,JJ
1,doctrine,NN,French,military,JJ,JJ
1,doctrine,NN,Imperial,military,JJ,JJ
1,doctrine,NN,modern,German,JJ,JJ
1,doctrine,NN,Modern,military,JJ,JJ
1,doctrine,NN,modern,operational,JJ,JJ
1,doctrine,NN,new,protestant,JJ,JJ
1,doctrine,NN,official,Catholic,JJ,JJ
1,doctrine,NN,Official,Catholic,JJ,JJ
1,doctrine,NN,official,political,JJ,JJ
1,doctrine,NN,Polish,military,JJ,JJ
1,doctrine,NN,Roman,Catholic,JJ,JJ
1,doctrine,NN,Roman,legal,JJ,JJ
1,doctrine,NN,Russian,nuclear,JJ,JJ
1,doctrine,NN,Soviet,legal,JJ,JJ
1,doctrine,NN,Soviet,nuclear,JJ,JJ
1,doctrine,NN,spiritual,esoteric,JJ,JJ
1,doctrine,NN,traditional,Catholic,JJ,JJ
1,doctrine,NN,traditional,Christian,JJ,JJ
1,doctrine,NN,unreasonable,comprehensive,JJ,JJ
1,doctrines,NNS,Divergent,Hindu,JJ,JJ
1,doctrines,NNS,Israeli,military,JJ,JJ
1,doctrines,NNS,principal,Catholic,JJ,JJ
